Code AGB;Code CIQUAL;Groupe d aliment;Sous-groupe d aliment;Nom du Produit en Français;LCI Name;DQR;Nom et code;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;DQR Overall;P;TiR;GR;TeR
18309;18309;boissons;boissons sans alcool;Boisson plate aux fruits (teneur en jus non spécifiée). sucrée;Fruit soft drink. still (fruit juice content unspecified). with sugar;3.56;Boisson plate aux fruits (teneur en jus non spécifiée). sucrée (18309);0.029337351;0.0048955986;0.03885904;0.014988295;0.0089235608;0.0024548656;0.099458711;0.091306974;0.059533076;0.17779866;0.19037357;0.035436375;0.0066875618;0.5611362168;6.9308485E-09;4.201727E-09;7.5698536E-07;4.5672777E-08;2.5479609E-09;7.1107797E-10;8.1704975137E-07;0.0033408988;0.0058678499;0.047543603;0.01153364;0.14616923;0.04227436;0.2567295817;0.00042995444;0.00014241771;0.00048524985;0.00067761039;6.7538204E-05;1.9222375E-05;0.001821992969;3.2880829E-05;1.970963E-06;6.2422578E-06;1.1467093E-05;1.4257274E-06;4.099941E-07;5.43968643E-05;1.5038476E-06;5.8590572E-07;1.6049502E-06;1.6540385E-06;6.2835512E-07;1.8009106E-07;6.1571882E-06;9.2824551E-06;2.8754764E-06;1.0496454E-05;8.2091418E-06;2.7504251E-06;7.8166517E-07;3.439561757E-05;0.0047652586;0.00024901324;0.00064506317;0.00071350594;0.00014134358;4.0490366E-05;0.006554674896;1.8977721E-05;2.1887235E-05;3.3017164E-05;1.4827878E-05;8.0375087E-06;2.2997207E-06;9.90472274E-05;0.0015028945;9.9861725E-05;0.00015524035;0.00020722309;3.1184661E-05;8.8895404E-06;0.0020052938664;0.020900851;0.00051607881;0.0013170376;0.0022463024;0.00024215853;6.928173E-05;0.02529171007;2.0772356;0.40633955;0.48087895;0.94436334;0.095632628;0.026221791;4.030671859;9.2796199;0.24820057;0.39189018;1.3405335;0.15576397;0.044839654;11.460847774;0.69073634;0.0022561495;0.075662696;0.0088024786;0.019399133;0.003091388;0.7999481851;0.66684817;0.8461246;4.3310171;2.4861259;3.2117757;0.92525579;12.46714726;0.00089785006;0.00033462316;0.01893914;0.00091864788;0.00091185435;0.00026338579;0.02226550124;3.56;4.11;4.51;2.5;3.13
18021;18021;boissons;boissons sans alcool;Boisson plate aux fruits. (à moins de 10% de jus). non sucrée. avec édulcorants;Fruit soft drink. still (less than 10% of fruit juice). without sugar and with artificial sweetener(s);2.97;Boisson plate aux fruits. (à moins de 10% de jus). non sucrée. avec édulcorants (18021);0.00084698284;0;0.024371213;0.01439887;0.0089235608;0.0024548656;0.05099549224;0.004458047;0;0.15520657;0.18486613;0.035436375;0.0066875618;0.3866546838;2.3870977E-10;0;3.3027678E-07;4.4976681E-08;2.5479609E-09;7.1107797E-10;3.7875120964E-07;0.0025655697;0;0.062790189;0.011224017;0.14616923;0.04227436;0.2650233657;9.8053742E-06;0;0.00039650359;0.00063355868;6.7538204E-05;1.9222375E-05;0.0011266282232;8.5635194E-08;0;4.8600288E-06;1.1175345E-05;1.4257274E-06;4.099941E-07;1.7956730494E-05;5.9766875E-08;0;1.2231099E-06;1.5156804E-06;6.2835512E-07;1.8009106E-07;3.607003355E-06;2.1450568E-07;0;7.4663162E-06;7.4270529E-06;2.7504251E-06;7.8166517E-07;1.863996505E-05;2.4500459E-05;0;0.00058535718;0.00067122153;0.00014134358;4.0490366E-05;0.001462913115;4.7610815E-06;0;5.1308712E-05;1.3554695E-05;8.0375087E-06;2.2997207E-06;7.99617179E-05;5.2724498E-06;0;0.00014226318;0.00019364567;3.1184661E-05;8.8895404E-06;0.0003812555012;3.5794678E-05;0;0.0011482055;0.0020991727;0.00024215853;6.928173E-05;0.003594613138;0.016284427;0;0.42890176;0.92151294;0.095632628;0.026221791;1.488553546;0.019172934;0;0.66154568;1.2666841;0.15576397;0.044839654;2.148006338;0.047406391;0;0.096031119;0.00829599;0.019399133;0.003091388;0.174224021;0.093695661;0;3.5997096;2.4187124;3.2117757;0.92525579;10.249149151;4.3375949E-05;0;0.0083556624;0.00085089148;0.00091185435;0.00026338579;0.010425169969;2.97;2.81;2.72;3.05;3.31
18058;18058;boissons;boissons sans alcool;Boisson préparée à partir de sirop à diluer type menthe. fraise. etc. sucré. dilué dans l eau;Syrup (mint. strawberries flavouredetc.). with sugar diluted in water;2.95;Boisson préparée à partir de sirop à diluer type menthe. fraise. etc. sucré. dilué dans l eau (18058);0.011260628;0.0015560577;0.0058066447;0.0015634921;0.00066828923;0.00030277266;0.02115788439;0.033741243;0.020370869;0.026568172;0.019057545;0.0022977281;0.00027759677;0.10231315387;3.3805919E-09;1.3090951E-09;1.1311512E-07;4.2672352E-09;2.4428744E-10;1.8767498E-11;1.22335097138E-07;0.0022303676;0.001736446;0.0071043653;0.0014664309;0.010404933;0.00010027177;0.02304281457;0.00016945446;4.6490348E-05;7.2510116E-05;5.6069246E-05;5.4828491E-06;9.3378341E-07;0.00035094080251;1.0294601E-05;6.7921016E-07;9.3277068E-07;1.4996666E-06;1.0551264E-07;1.5078818E-08;1.3526839898E-05;8.7224766E-07;1.9179361E-07;2.3982516E-07;2.1140566E-07;4.7013918E-08;1.5189787E-08;1.577475795E-06;4.5200847E-06;8.8870173E-07;1.5684685E-06;9.0723697E-07;2.1716305E-07;1.1800836E-07;8.21966331E-06;0.0014788234;8.6665743E-05;9.6390767E-05;6.2862986E-05;1.0856994E-05;1.562689E-06;0.001737162579;6.7418268E-06;6.9631494E-06;4.9337024E-06;1.5496151E-06;6.0775963E-07;2.0262867E-07;2.0998682E-05;0.0004763863;3.4945962E-05;2.3197319E-05;1.438133E-05;2.3827312E-06;3.0140333E-07;0.00055159504553;0.0065455416;0.0002078989;0.00019680283;0.00015647374;1.8774556E-05;2.8592439E-06;0.0071283508699;1.1308437;0.18397601;0.07185698;0.099173355;0.009927565;0.0011648062;1.4969424162;3.6444942;0.07837512;0.058559529;0.20842311;0.011487919;0.0011441415;4.0024840195;0.39843016;-0.0078665218;0.011306157;0.0010435085;0.0043368228;0.036679243;0.4439293695;0.28040828;0.254706;0.64717702;0.28560955;0.23746464;0.0048308308;1.7101963208;0.00037536107;9.9723674E-05;0.0028300457;8.2241217E-05;6.5638827E-05;1.388082E-06;0.00345439857;2.95;2.95;4.02;2.3;2.54
18100;18100;boissons;boissons sans alcool;Cacao. non sucré. poudre soluble;Cocoa powder. without sugar. powder. instant. non rehydrated;2.77;Cacao. non sucré. poudre soluble (18100);0.39247747;0.82415115;0.0099703815;0.043795371;0.0045028964;0;1.2748972689;7.4679765;19.052315;0.10010411;0.42870478;0.015708527;0;27.064808917;2.1571397E-08;6.1724337E-08;1.2162209E-08;9.2096234E-08;1.6488507E-09;0;1.892030277E-07;0.010924687;0.078459772;0.010968142;0.029175299;0.069636646;0;0.199164546;0.011516822;0.026228792;0.0003503791;0.0037235893;3.7902394E-05;0;0.041857484794;7.7920162E-05;0.00016450426;7.7810361E-06;3.1855648E-05;7.2358885E-07;0;0.00028278469495;1.3262296E-05;1.4828398E-05;9.5497316E-07;3.9225227E-06;3.2628782E-07;0;3.329447768E-05;0.00037459871;0.00071632168;5.3304271E-06;2.2493408E-05;1.4867162E-06;0;0.0011202309413;0.0079397814;0.015594904;0.00049095857;0.0044931506;7.4499442E-05;0;0.028593294012;0.0013339108;0.0013681106;4.4946956E-05;3.1010661E-05;4.2269221E-06;0;0.0027822059391;0.023231117;0.038101236;0.00026097785;0.0012370357;1.624631E-05;0;0.06284661286;0.032858363;0.062187867;0.0015962625;0.013643347;0.00013264803;0;0.11041848753;15.966789;33.500635;0.68432448;2.2249079;0.074062856;0;52.450719236;336.03165;702.34528;4.2846278;3.2792493;0.077875714;0;1046.018682814;0.13851564;0.11655974;0.033373264;0.016856999;0.029461465;0;0.334767108;27.597304;20.817497;1.3590998;6.2003305;1.5906692;0;57.5649005;0.0031400234;0.0052471119;0.00046594616;0.0016382969;0.00043967784;0;0.0109310562;2.77;3.47;3.23;2.03;2.36
18163;18163;boissons;boissons sans alcool;Café au lait ou cappuccino au chocolat. poudre soluble;Coffee with milk or Cappuccino with chocolate. powder. instant. non rehydrated;2.63;Café au lait ou cappuccino au chocolat. poudre soluble (18163);0.89447931;0.11464957;0.0099703815;0.017523409;0.0045028964;0;1.0411255669;6.6034242;1.5332796;0.10010411;0.18218576;0.015708527;0;8.434702197;1.8162671E-07;8.2109801E-08;1.2162209E-08;3.9978676E-08;1.6488507E-09;0;3.175262467E-07;0.12108889;0.09080511;0.010968142;0.013901539;0.069636646;0;0.306400327;0.019466265;0.0029895695;0.0003503791;0.0012842151;3.7902394E-05;0;0.024128331094;0.00073412954;6.3040904E-05;7.7810361E-06;1.3244512E-05;7.2358885E-07;0;0.00081891958095;0.0002725954;9.0046944E-06;9.5497316E-07;1.7121524E-06;3.2628782E-07;0;0.00028459350778;0.00078427568;5.3381828E-05;5.3304271E-06;9.0929097E-06;1.4867162E-06;0;0.000853567561;0.10709405;0.0056470965;0.00049095857;0.0016392026;7.4499442E-05;0;0.114945807112;0.00087811456;0.00031639893;4.4946956E-05;1.3748886E-05;4.2269221E-06;0;0.0012574362541;0.082355927;0.003419664;0.00026097785;0.00040964189;1.624631E-05;0;0.08646245705;0.46428224;0.017603587;0.0015962625;0.0045199659;0.00013264803;0;0.48813470343;121.64459;13.086693;0.68432448;0.90748336;0.074062856;0;136.397153696;600.61685;34.524885;4.2846278;1.6755644;0.077875714;0;641.179802914;2.6625402;0.67052806;0.033373264;0.0084269071;0.029461465;0;3.4043298961;22.02619;14.387108;1.3590998;2.6711221;1.5906692;0;42.0341891;0.018779107;0.0032897336;0.00046594616;0.00065658904;0.00043967784;0;0.02363105364;2.63;2.48;2.5;1.8;3.75
18160;18160;boissons;boissons sans alcool;Café au lait ou cappuccino. poudre soluble;Coffee with milk or Cappuccino. powder. instant. non rehydrated;2.63;Café au lait ou cappuccino. poudre soluble (18160);0.91297146;0.09254123;0.0099703815;0.016716039;0.0045028964;0;1.0367020069;6.5944657;0.98348452;0.10010411;0.17456355;0.015708527;0;7.868326407;1.8721098E-07;8.3030653E-08;1.2162209E-08;3.8364977E-08;1.6488507E-09;0;3.224176697E-07;0.12490301;0.091479782;0.010968142;0.01343143;0.069636646;0;0.31041901;0.01977625;0.0022629098;0.0003503791;0.0012102908;3.7902394E-05;0;0.023637732094;0.00075710834;6.0032375E-05;7.7810361E-06;1.2663839E-05;7.2358885E-07;0;0.00083830917895;0.00028169939;8.8400319E-06;9.5497316E-07;1.6430727E-06;3.2628782E-07;0;0.00029346375558;0.00080013623;3.2527546E-05;5.3304271E-06;8.6797298E-06;1.4867162E-06;0;0.0008481606491;0.11054914;0.0053482898;0.00049095857;0.0015533868;7.4499442E-05;0;0.118016274612;0.00086633004;0.0002840802;4.4946956E-05;1.321528E-05;4.2269221E-06;0;0.0012127993981;0.084447141;0.0023316582;0.00026097785;0.00038458886;1.624631E-05;0;0.08744061222;0.47930282;0.016240617;0.0015962625;0.0042437839;0.00013264803;0;0.50151613143;125.44724;12.483586;0.68432448;0.86654932;0.074062856;0;139.555762656;610.51918;13.473309;4.2846278;1.6255096;0.077875714;0;629.980502114;2.7470726;0.69065676;0.033373264;0.0081649646;0.029461465;0;3.5087290536;21.91713;14.231225;1.3590998;2.561852;1.5906692;0;41.659976;0.019339605;0.0032321909;0.00046594616;0.00062589311;0.00043967784;0;0.02410331301;2.63;2.48;2.5;1.8;3.75
18151;18151;boissons;boissons sans alcool;Café au lait. café crème ou cappuccino. instantané ou non. non sucré. prêt à boire;Coffee with milk or white coffee or cappuccino. instant coffee or not. without sugar. ready-to-drink;3.06;Café au lait. café crème ou cappuccino. instantané ou non. non sucré. prêt à boire (18151);0.052174978;0.0066875093;0.00058157235;0.0010221404;0.00026265394;0.0044040174;0.06513287139;0.38517774;0.0894362;0.005839073;0.010626895;0.0009162784;0.011289765;0.5032859514;1.0594286E-08;4.7894647E-09;7.0942165E-10;2.3319562E-09;9.6177462E-11;1.186522E-09;1.9707828012E-08;0.0070631151;0.0052966621;0.0006397717;0.00081087678;0.0040619056;0.069226765;0.08709909628;0.0011354672;0.00017438159;2.0437613E-05;7.4908267E-05;2.2108467E-06;3.2626424E-05;0.0014400319407;4.2821776E-05;3.6771759E-06;4.5386784E-07;7.7255236E-07;4.2206938E-08;6.8963259E-07;4.8457211628E-05;1.5900489E-05;5.2524383E-07;5.5703584E-08;9.986985E-08;1.9032369E-08;3.1400149E-07;1.6914340123E-05;4.5746801E-05;3.113762E-06;3.1092381E-07;5.3038943E-07;8.6720155E-08;1.4302393E-06;5.1218835695E-05;0.0062467959;0.00032939514;2.8637613E-05;9.5614685E-05;4.3455524E-06;6.8202109E-05;0.0067729909994;5.1220422E-05;1.8455549E-05;2.6217559E-06;8.0197252E-07;2.4655637E-07;4.0209234E-06;7.736717919E-05;0.0048038212;0.000199469;1.5222838E-05;2.3894411E-05;9.4764726E-07;1.4919669E-05;0.00505827476526;0.027081583;0.0010268172;9.310999E-05;0.00026364961;7.7373594E-06;0.00011693812;0.0285898352794;7.0955291;0.76334679;0.039916647;0.052933505;0.0043200864;0.044365681;8.0004118094;35.033981;2.0138365;0.24992234;0.09773567;0.0045424904;0.074769698;37.4747876984;0.15530597;0.039111902;0.0019466625;0.00049154149;0.0017184873;0.052488205;0.25106276829;1.2847877;0.83920001;0.079276293;0.15580655;0.092783734;1.5185703;3.970424587;0.0010953853;0.00019189016;2.7178639E-05;3.8298839E-05;2.5646409E-05;0.00043229701;0.001810696357;3.06;3.22;2.76;1.45;4.8
18072;18072;boissons;boissons sans alcool;Café décaféiné. instantané. non sucré. prêt à boire;Decaffeinated instant coffee. without sugar. ready-to-drink;3.18;Café décaféiné. instantané. non sucré. prêt à boire (18072);0.21336656;0.043440135;0.00058157235;0.0032871691;0.00026265394;0.0044040174;0.26534210779;1.1371827;0.50460608;0.005839073;0.026611056;0.0009162784;0.011289765;1.6864449524;4.7310254E-08;4.4477539E-08;7.0942165E-10;5.4500018E-09;9.6177462E-11;1.186522E-09;9.9229915912E-08;0.022926051;0.043266593;0.0006397717;0.0020180187;0.0040619056;0.069226765;0.142139105;0.0048557106;0.0010216886;2.0437613E-05;0.00040414607;2.2108467E-06;3.2626424E-05;0.0063368201537;0.00020309052;2.6275161E-05;4.5386784E-07;1.3789257E-06;4.2206938E-08;6.8963259E-07;0.000231930314068;9.0292486E-05;3.1185007E-06;5.5703584E-08;1.570421E-07;1.9032369E-08;3.1400149E-07;9.3956766243E-05;0.00035860751;1.1303169E-05;3.1092381E-07;1.523366E-06;8.6720155E-08;1.4302393E-06;0.000373261928265;0.027879824;0.0021850891;2.8637613E-05;0.00055672771;4.3455524E-06;6.8202109E-05;0.0307228260844;0.00023686104;0.00014689763;2.6217559E-06;1.9097373E-06;2.4655637E-07;4.0209234E-06;0.00039255764297;0.011720365;0.00091512748;1.5222838E-05;0.00013807734;9.4764726E-07;1.4919669E-05;0.01280465997426;0.11937249;0.0061570781;9.310999E-05;0.0015305663;7.7373594E-06;0.00011693812;0.1272779198694;57.957381;5.3931357;0.039916647;0.11641445;0.0043200864;0.044365681;63.5555335644;74.916314;3.7888549;0.24992234;0.14274139;0.0045424904;0.074769698;79.1771448184;0.62686379;0.37327759;0.0019466625;0.00087442648;0.0017184873;0.052488205;1.05716916128;6.3694458;7.3318077;0.079276293;0.3672822;0.092783734;1.5185703;15.759166027;0.0084085023;0.00087239619;2.7178639E-05;6.3414211E-05;2.5646409E-05;0.00043229701;0.009829434759;3.18;3.27;3.15;1.56;4.75
18070;18070;boissons;boissons sans alcool;Café décaféiné. non instantané. non sucré. prêt à boire;Decaffeinated not instant coffee. without sugar. ready-to-drink;3.01;Café décaféiné. non instantané. non sucré. prêt à boire (18070);0.1009388;0.0071046341;0.00058157235;0.0018190383;0.00026265394;0.0044040174;0.11511071609;0.53797489;0.073248948;0.005839073;0.015906686;0.0009162784;0.011289765;0.6451756404;2.2381389E-08;7.0026096E-09;7.0942165E-10;3.3529717E-09;9.6177462E-11;1.186522E-09;3.4729091412E-08;0.010845786;0.0046683329;0.0006397717;0.0012145507;0.0040619056;0.069226765;0.0906571119;0.0022971246;0.00012696123;2.0437613E-05;0.00019927634;2.2108467E-06;3.2626424E-05;0.0026786370537;9.6077436E-05;3.4958251E-06;4.5386784E-07;9.2150943E-07;4.2206938E-08;6.8963259E-07;0.000101680477898;4.2715291E-05;4.5517591E-07;5.5703584E-08;1.0678658E-07;1.9032369E-08;3.1400149E-07;4.3665990933E-05;0.00016964894;1.6542915E-06;3.1092381E-07;8.4832027E-07;8.6720155E-08;1.4302393E-06;0.000173979435035;0.013189302;0.0004590095;2.8637613E-05;0.00027286983;4.3455524E-06;6.8202109E-05;0.0140223666044;0.00011205349;2.0653894E-05;2.6217559E-06;1.1220256E-06;2.4655637E-07;4.0209234E-06;0.00014071864527;0.005544634;0.00025801182;1.5222838E-05;6.725279E-05;9.4764726E-07;1.4919669E-05;0.00590098876426;0.05647237;0.0016104324;9.310999E-05;0.00074513215;7.7373594E-06;0.00011693812;0.0590457200194;27.4183;2.0921478;0.039916647;0.072671718;0.0043200864;0.044365681;29.6717219324;35.441179;1.5460552;0.24992234;0.10303643;0.0045424904;0.074769698;37.4195051584;0.29655479;0.028589615;0.0019466625;0.00058308196;0.0017184873;0.052488205;0.38188084176;3.0132378;0.97554183;0.079276293;0.22433226;0.092783734;1.5185703;5.903742217;0.0039778684;0.00026750123;2.7178639E-05;4.1832197E-05;2.5646409E-05;0.00043229701;0.004772323885;3.01;2.92;3.15;1.56;4.4
18071;18071;boissons;boissons sans alcool;Café expresso. non instantané. non sucré. prêt à boire;Espresso coffee. not instant coffee. without sugar. ready-to-drink;3.01;Café expresso. non instantané. non sucré. prêt à boire (18071);0.1009388;0.0038903166;0.00058157235;0.0018190383;0.00026265394;0.0044040174;0.11189639859;0.53797489;0.027653332;0.005839073;0.015906686;0.0009162784;0.011289765;0.5995800244;2.2381389E-08;2.6130654E-09;7.0942165E-10;3.3529717E-09;9.6177462E-11;1.186522E-09;3.0339547212E-08;0.010845786;0.0013534318;0.0006397717;0.0012145507;0.0040619056;0.069226765;0.0873422108;0.0022971246;6.0099664E-05;2.0437613E-05;0.00019927634;2.2108467E-06;3.2626424E-05;0.0026117754877;9.6077436E-05;2.7337446E-06;4.5386784E-07;9.2150943E-07;4.2206938E-08;6.8963259E-07;0.000100918397398;4.2715291E-05;1.5499008E-07;5.5703584E-08;1.0678658E-07;1.9032369E-08;3.1400149E-07;4.3365805103E-05;0.00016964894;7.4005771E-07;3.1092381E-07;8.4832027E-07;8.6720155E-08;1.4302393E-06;0.000173065201245;0.013189302;0.00034529235;2.8637613E-05;0.00027286983;4.3455524E-06;6.8202109E-05;0.0139086494544;0.00011205349;4.3166021E-06;2.6217559E-06;1.1220256E-06;2.4655637E-07;4.0209234E-06;0.00012438135337;0.005544634;0.0002320385;1.5222838E-05;6.725279E-05;9.4764726E-07;1.4919669E-05;0.00587501544426;0.05647237;0.0013827319;9.310999E-05;0.00074513215;7.7373594E-06;0.00011693812;0.0588180195194;27.4183;2.0188251;0.039916647;0.072671718;0.0043200864;0.044365681;29.5983992324;35.441179;1.4885878;0.24992234;0.10303643;0.0045424904;0.074769698;37.3620377584;0.29655479;0.0087389452;0.0019466625;0.00058308196;0.0017184873;0.052488205;0.36203017196;3.0132378;0.3385289;0.079276293;0.22433226;0.092783734;1.5185703;5.266729287;0.0039778684;0.00013360795;2.7178639E-05;4.1832197E-05;2.5646409E-05;0.00043229701;0.004638430605;3.01;2.92;3.15;1.56;4.4
18069;18069;boissons;boissons sans alcool;Café. décaféiné. poudre soluble;Decaffeinated coffee. powder. instant. non rehydrated;3.49;Café. décaféiné. poudre soluble (18069);3.6579215;0.74473059;0.0099703815;0.05635469;0.0045028964;0;4.4734800579;19.495674;8.6508843;0.10010411;0.45621559;0.015708527;0;28.718586527;8.1107927E-07;7.6251568E-07;1.2162209E-08;9.3433941E-08;1.6488507E-09;0;1.6808399507E-06;0.39304048;0.74175541;0.010968142;0.034596583;0.069636646;0;1.249997261;0.08324551;0.017515663;0.0003503791;0.0069286143;3.7902394E-05;0;0.108078068794;0.0034817507;0.00045045707;7.7810361E-06;2.3640078E-05;7.2358885E-07;0;0.00396435247295;0.0015479596;5.3463067E-05;9.5497316E-07;2.6923042E-06;3.2628782E-07;0;0.00160539623218;0.0061479086;0.00019377969;5.3304271E-06;2.6116339E-05;1.4867162E-06;0;0.0063746217723;0.47796716;0.037460811;0.00049095857;0.009544449;7.4499442E-05;0;0.525537878012;0.004060707;0.0025183891;4.4946956E-05;3.2740225E-05;4.2269221E-06;0;0.0066610102031;0.20093202;0.015688796;0.00026097785;0.0023671753;1.624631E-05;0;0.21926521546;2.0465025;0.10555594;0.0015962625;0.026239779;0.00013264803;0;2.18002712953;993.61189;92.459039;0.68432448;1.9957903;0.074062856;0;1088.825106636;1284.3531;64.95551;4.2846278;2.447135;0.077875714;0;1356.118248514;10.746851;6.39941;0.033373264;0.014991025;0.029461465;0;17.224086754;109.19674;125.69531;1.3590998;6.296626;1.5906692;0;244.138445;0.14415399;0.014956218;0.00046594616;0.0010871629;0.00043967784;0;0.1611029949;3.49;3.72;3.41;2.29;4.54
18073;18073;boissons;boissons sans alcool;Café. instantané. non sucré. prêt à boire;Instant coffee. without sugar. ready-to-drink;3.18;Café. instantané. non sucré. prêt à boire (18073);0.21336656;0.036645643;0.00058157235;0.0032871691;0.00026265394;0.0044040174;0.25854761579;1.1371827;0.4082251;0.005839073;0.026611056;0.0009162784;0.011289765;1.5900639724;4.7310254E-08;3.5198828E-08;7.0942165E-10;5.4500018E-09;9.6177462E-11;1.186522E-09;8.9951204912E-08;0.022926051;0.036259485;0.0006397717;0.0020180187;0.0040619056;0.069226765;0.135131997;0.0048557106;0.00088035521;2.0437613E-05;0.00040414607;2.2108467E-06;3.2626424E-05;0.0061954867637;0.00020309052;2.4664259E-05;4.5386784E-07;1.3789257E-06;4.2206938E-08;6.8963259E-07;0.000230319412068;9.0292486E-05;2.4839615E-06;5.5703584E-08;1.570421E-07;1.9032369E-08;3.1400149E-07;9.3322227043E-05;0.00035860751;9.3706424E-06;3.1092381E-07;1.523366E-06;8.6720155E-08;1.4302393E-06;0.000371329401665;0.027879824;0.0019447114;2.8637613E-05;0.00055672771;4.3455524E-06;6.8202109E-05;0.0304824483844;0.00023686104;0.00011236352;2.6217559E-06;1.9097373E-06;2.4655637E-07;4.0209234E-06;0.00035802353297;0.011720365;0.00086022451;1.5222838E-05;0.00013807734;9.4764726E-07;1.4919669E-05;0.01274975700426;0.11937249;0.00567576;9.310999E-05;0.0015305663;7.7373594E-06;0.00011693812;0.1267966017694;57.957381;5.2381445;0.039916647;0.11641445;0.0043200864;0.044365681;63.4005423644;74.916314;3.6673792;0.24992234;0.14274139;0.0045424904;0.074769698;79.0556691184;0.62686379;0.33131682;0.0019466625;0.00087442648;0.0017184873;0.052488205;1.01520839128;6.3694458;5.9852763;0.079276293;0.3672822;0.092783734;1.5185703;14.412634627;0.0084085023;0.00058936974;2.7178639E-05;6.3414211E-05;2.5646409E-05;0.00043229701;0.009546408309;3.18;3.27;3.15;1.56;4.75
18003;18003;boissons;boissons sans alcool;Café. moulu;Coffee. ground;3.02;Café. moulu (18003);1.7304783;0.066694953;0.0099703815;0.031185296;0.0045028964;0;1.8428318269;9.2229536;0.4740842;0.10010411;0.27270163;0.015708527;0;10.085552067;3.8370289E-07;4.4797967E-08;1.2162209E-08;5.74828E-08;1.6488507E-09;0;4.997947167E-07;0.18593838;0.023203013;0.010968142;0.020822059;0.069636646;0;0.31056824;0.03938153;0.0010303388;0.0003503791;0.003416361;3.7902394E-05;0;0.044216511294;0.0016471359;4.6866871E-05;7.7810361E-06;1.5798207E-05;7.2358885E-07;0;0.00171830560295;0.00073230398;2.6571246E-06;9.5497316E-07;1.8307318E-06;3.2628782E-07;0;0.00073807309738;0.0029084337;1.2687429E-05;5.3304271E-06;1.4543464E-05;1.4867162E-06;0;0.0029424817363;0.22611523;0.0059196357;0.00049095857;0.0046780359;7.4499442E-05;0;0.237278359612;0.0019210268;7.4003122E-05;4.4946956E-05;1.9235824E-05;4.2269221E-06;0;0.0020634396241;0.095056301;0.0039780301;0.00026097785;0.0011529709;1.624631E-05;0;0.10046452616;0.9681531;0.02370533;0.0015962625;0.012774424;0.00013264803;0;1.00636176453;470.05485;34.610407;0.68432448;1.2458721;0.074062856;0;506.669516436;607.59779;25.520107;4.2846278;1.7664397;0.077875714;0;639.246840214;5.084087;0.14981905;0.033373264;0.009996262;0.029461465;0;5.306737041;51.658457;5.8036841;1.3590998;3.8459157;1.5906692;0;64.2578258;0.068195927;0.0022905528;0.00046594616;0.00071716436;0.00043967784;0;0.07210926816;3.02;2.77;3.41;2.29;3.59
